"Scenario","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PDoesntFile","P Files","DDoesntAnswer","D Answers","Settles1","DoesntSettle1","PAbandons1","PDoesntAbandon1","DDefaults1","DDoesntDefault1","POrDQuits1","Settles2","DoesntSettle2","PAbandons2","PDoesntAbandon2","DDefaults2","DDoesntDefault2","POrDQuits2","P Loses","P Wins"
"CostsMult1.05","DDoesntDefault2",0.4454,0,0.4454,0.499701,1,1,0.498428,0.571172,0.643209,0.332899,0.10651,0.0987672,0,,,,,0,0,0.603053,0.6978,0.555281,0.299505,0.130314,0.108385,0,,,,,0,0,1,0.495734,1012820,913677,1012820,913677,73500,45293.9,34613.7,0,0,0,,0,0,0,0.510552,0,0.999551,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.504266,0.495734
"CostsMult1.05","POrDQuits2",0.017,0,0.017,0.437255,1,1,0.6,0.529412,0.558824,0.279412,0.117087,0.092189,0,,,,,0,0,0.611765,0.588235,0.541667,0.375,0.131182,0.106095,0,,,,,0.576471,0.423529,0,,1016100,931397,1016100,931397,52500,34367.6,20220.6,0,0,0,,0.576471,0.423529,0,0.411765,0,0.0705882,0,1,0,1,0,1,0,1,0,1,0,0,1,0.576471,0.423529,0.423529,0,1,0,0
"CostsMult1.05","P Loses",0.2246,0,0.2246,0.362719,1,1,0.559216,0.516474,0.601061,0.278615,0.116185,0.0878432,0,,,,,0,0,0.730187,0.586821,0.508621,0.251437,0.127838,0.102427,0,,,,,0,0,1,0,963250,963250,963250,963250,73500,25198.1,42985.5,0,0,0,,0,0,0,0.314337,0,0.975067,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
"CostsMult1.05","P Wins",0.2208,0,0.2208,0.63904,1,1,0.436594,0.626812,0.688628,0.391396,0.0960836,0.110539,0,,,,,0,0,0.473732,0.810688,0.618217,0.364341,0.133654,0.11642,0,,,,,0,0,1,1,1063250,863250,1063250,863250,73500,65735.5,26097.8,0,0,0,,0,0,0,0.710145,0,1.02446,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
"CostsMult1.05","DSignal Liab 3 Dam 3 Answers",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.05","DSignal Liab 3 Dam 3 Noans",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","All",1,0,1,0.4932,0.869,0.6982,0.4364,0.429,0.553609,0.464136,0.124082,0.140153,0.1234,,,,,0.0186,0.014,0.4062,0.3308,0.512658,0.414205,0.161939,0.167409,0.115,,,,,0.012,0.0092,0.406,0.44335,1025710,927657,1025710,927657,46637.8,31826.9,26536.7,0,0,0.2384,52698.5,0.0306,0.0232,0,0.4954,0,0.005,0.131,0.869,0.1708,0.6982,0.1234,0.5748,0.0186,0.5562,0.014,0.5422,0.0326,0.115,0.4272,0.012,0.4152,0.0092,0.406,0.0212,0.226,0.18
"CostsMult1.1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","DisputeArises",1,0,1,0.4932,0.869,0.6982,0.4364,0.429,0.553609,0.464136,0.124082,0.140153,0.1234,,,,,0.0186,0.014,0.4062,0.3308,0.512658,0.414205,0.161939,0.167409,0.115,,,,,0.012,0.0092,0.406,0.44335,1025710,927657,1025710,927657,46637.8,31826.9,26536.7,0,0,0.2384,52698.5,0.0306,0.0232,0,0.4954,0,0.005,0.131,0.869,0.1708,0.6982,0.1234,0.5748,0.0186,0.5562,0.014,0.5422,0.0326,0.115,0.4272,0.012,0.4152,0.0092,0.406,0.0212,0.226,0.18
"CostsMult1.1","Litigated",0.6982,0,0.6982,0.481619,1,1,0.625036,0.614437,0.553609,0.464136,0.124082,0.140153,0.17674,,,,,0.0266399,0.0200516,0.581782,0.47379,0.512658,0.414205,0.161939,0.167409,0.164709,,,,,0.0171871,0.0131767,0.581495,0.44335,1015040,920850,1015040,920850,64106.3,41144.3,32711.1,0,0,0.341449,52698.5,0.043827,0.0332283,0,0.478373,0,0.399599,0,1,0,1,0.17674,0.82326,0.0266399,0.79662,0.0200516,0.776568,0.0466915,0.164709,0.611859,0.0171871,0.594672,0.0131767,0.581495,0.0303638,0.323689,0.257806
"CostsMult1.1","Settles",0.2384,0,0.2384,0.507411,1,1,0.752517,0.776846,0.482942,0.571449,0.126898,0.144255,0.517617,,,,,0,0,0.482383,0.482383,0.401515,0.536364,0.1601,0.165731,0.482383,,,,,0,0,0,,1029470,924072,1029470,924072,46459.3,32274.4,34977.4,0,0,1,52698.5,0,0,0,0.541946,0,-0.498322,0,1,0,1,0.517617,0.482383,0,0.482383,0,0.482383,0,0.482383,0,0,0,0,0,0,0,0
"CostsMult1.1","Tried",0.406,0,0.406,0.471346,1,1,0.541379,0.523153,0.635349,0.338733,0.120571,0.136321,0,,,,,0,0,0.679803,0.502956,0.611582,0.309322,0.163033,0.169328,0,,,,,0,0,1,0.44335,1005830,917165,1005830,917165,77000,47179.1,33162.6,0,0,0,,0,0,0,0.453202,0,1.00493,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.55665,0.44335
"CostsMult1.1","Abandoned",0.0538,0,0.0538,0.444857,1,1,0.69145,0.583643,0.632716,0.354938,0.123098,0.127722,0,,,,,0.345725,0.260223,0.282528,0.215613,0.574074,0.296296,0.170063,0.162767,0,,,,,0.223048,0.171004,0,,1020620,934376,1020620,934376,45001.9,34907.1,19262.1,0,0,0,,0.568773,0.431227,0,0.386617,0,-0.189591,0,1,0,1,0,1,0.345725,0.654275,0.260223,0.394052,0.605948,0,0.394052,0.223048,0.171004,0.171004,0,0.394052,0,0
"CostsMult1.1","OneRound",0.156,0,0.156,0.501282,1,1,0.941026,0.921795,0.486894,0.60633,0.136468,0.146604,0.791026,,,,,0.119231,0.0897436,0,0,,,,,0,,,,,0,0,0,,1033290,928207,1033290,928207,38500,31152,28177.9,0,0,0.791026,55078.3,0.119231,0.0897436,0,0.50641,0,-0.682051,0,1,0,1,0.791026,0.208974,0.119231,0.0897436,0.0897436,0,0.208974,0,0,0,0,0,0,0,0,0
"CostsMult1.1","TwoRounds",0.5422,0,0.5422,0.475962,1,1,0.53412,0.526005,0.582582,0.402384,0.118703,0.137351,0,,,,,0,0,0.74917,0.610107,0.512658,0.414205,0.161939,0.167409,0.212099,,,,,0.0221321,0.0169679,0.748801,0.44335,1009790,918733,1009790,918733,71473.6,44019.2,34015.4,0,0,0.212099,50144.9,0.0221321,0.0169679,0,0.470306,0,0.710808,0,1,0,1,0,1,0,1,0,1,0,0.212099,0.787901,0.0221321,0.765769,0.0169679,0.748801,0.0391,0.41682,0.331981
"CostsMult1.1","ThreeRounds",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","Truly Liable",0.4954,0,0.4954,0.644799,0.956399,0.674203,0.380702,0.464675,0.609591,0.536481,0.118871,0.145662,0.136052,,,,,0.00524828,0.0181671,0.361324,0.350424,0.551971,0.483871,0.163591,0.174599,0.124748,,,,,0.00605571,0.0125151,0.371417,0.653261,1046430,907841,1046430,907841,45725.3,10374.8,53566.2,0,0,0.260799,58655.8,0.011304,0.0306823,0,1,0,-0.0173597,0.0436011,0.956399,0.282196,0.674203,0.136052,0.538151,0.00524828,0.532903,0.0181671,0.514736,0.0234154,0.124748,0.389988,0.00605571,0.383932,0.0125151,0.371417,0.0185709,0.128785,0.242632
"CostsMult1.1","Truly Not Liable",0.5046,0,0.5046,0.344365,0.783195,0.72176,0.491082,0.393975,0.495578,0.389143,0.129483,0.134441,0.110979,,,,,0.0317083,0.00990884,0.450258,0.311534,0.487269,0.369213,0.160872,0.162766,0.10543,,,,,0.0178359,0.0059453,0.439952,0.269369,1005350,947112,1005350,947112,47533.7,52887.9,0,0,0,0.216409,45650.2,0.0495442,0.0158541,0,0,0,0.026952,0.216805,0.783195,0.0614348,0.72176,0.110979,0.610781,0.0317083,0.579073,0.00990884,0.569164,0.0416171,0.10543,0.463734,0.0178359,0.445898,0.0059453,0.439952,0.0237812,0.321443,0.11851
"CostsMult1.1","AllCount",5000,0,5000,0.4932,4345,3491,2182,2145,0.553609,0.464136,0.124082,0.140153,617,,,,,93,70,2031,1654,0.512658,0.414205,0.161939,0.167409,575,,,,,60,46,2030,900,1025710,927657,1025710,927657,46637.8,31826.9,26536.7,0,0,1192,52698.5,153,116,0,2477,0,0.005,655,4345,854,3491,617,2874,93,2781,70,2711,163,575,2136,60,2076,46,2030,106,1130,900
"CostsMult1.1","Liability Strength1",0.206,0,0.206,0.166667,0.648544,0.647573,0.492233,0.285437,0.412329,0.294064,0.131596,0.117922,0.084466,,,,,0.0495146,0,0.445631,0.21165,0.405797,0.293478,0.16333,0.14966,0.0834951,,,,,0.0339806,0.0038835,0.392233,0.039604,986957,970997,986957,970997,42045.6,27958.8,3487.46,0,0,0.167961,35404.6,0.0834951,0.0038835,0,0.0300971,0,-0.0213592,0.351456,0.648544,0.000970874,0.647573,0.084466,0.563107,0.0495146,0.513592,0,0.513592,0.0495146,0.0834951,0.430097,0.0339806,0.396117,0.0038835,0.392233,0.0378641,0.376699,0.015534
"CostsMult1.1","Liability Strength2",0.1658,0,0.1658,0.333333,0.769602,0.750302,0.523522,0.396864,0.484252,0.388889,0.137388,0.139079,0.117008,,,,,0.0349819,0.00241255,0.471653,0.335344,0.496732,0.395425,0.163968,0.168513,0.127865,,,,,0.0120627,0.00482509,0.451146,0.192513,997711,953432,997711,953432,48856.5,34170.4,27122.1,0,0,0.244873,44540.2,0.0470446,0.00723764,0,0.268999,0,-0.00723764,0.230398,0.769602,0.0193004,0.750302,0.117008,0.633293,0.0349819,0.598311,0.00241255,0.595899,0.0373945,0.127865,0.468034,0.0120627,0.455971,0.00482509,0.451146,0.0168878,0.364294,0.0868516
"CostsMult1.1","Liability Strength3",0.2832,0,0.2832,0.5,0.930791,0.803672,0.502119,0.514124,0.532595,0.460669,0.126372,0.141782,0.155367,,,,,0.00706215,0.0148305,0.468927,0.396893,0.509662,0.410628,0.162434,0.168196,0.143362,,,,,0.00776836,0.00564972,0.469633,0.464662,1024660,922336,1024660,922336,53007.4,43130.2,37567.2,0,0,0.298729,51142.6,0.0148305,0.0204802,0,0.504237,0,0.0261299,0.069209,0.930791,0.127119,0.803672,0.155367,0.648305,0.00706215,0.641243,0.0148305,0.626412,0.0218927,0.143362,0.483051,0.00776836,0.475282,0.00564972,0.469633,0.0134181,0.251412,0.21822
"CostsMult1.1","Liability Strength4",0.153,0,0.153,0.666667,0.996078,0.728105,0.379085,0.495425,0.641204,0.534259,0.119854,0.154681,0.12549,,,,,0.00392157,0.0222222,0.385621,0.396078,0.558824,0.485294,0.157172,0.17838,0.115033,,,,,0.00522876,0.0104575,0.445752,0.803519,1053890,895813,1053890,895813,50298,35674.3,34005.8,0,0,0.240523,60824.3,0.00915033,0.0326797,0,0.759477,0,0.104575,0.00392157,0.996078,0.267974,0.728105,0.12549,0.602614,0.00392157,0.598693,0.0222222,0.576471,0.0261438,0.115033,0.461438,0.00522876,0.456209,0.0104575,0.445752,0.0156863,0.0875817,0.35817
"CostsMult1.1","Liability Strength5",0.192,0,0.192,0.833333,0.998958,0.528125,0.25,0.432292,0.730878,0.657224,0.101286,0.145941,0.121875,,,,,0,0.03125,0.23125,0.305208,0.630631,0.531532,0.16087,0.176405,0.0958333,,,,,0,0.0229167,0.25625,0.930894,1070540,892124,1070540,892124,37337,14215.1,28539.2,0,0,0.217708,70933,0,0.0541667,0,0.966667,0,-0.0666667,0.00104167,0.998958,0.470833,0.528125,0.121875,0.40625,0,0.40625,0.03125,0.375,0.03125,0.0958333,0.279167,0,0.279167,0.0229167,0.25625,0.0229167,0.0177083,0.238542
"CostsMult1.1","PLiabilitySignal1",0.1778,0,0.1778,0.270341,0.263217,0.254218,0.248594,0.124859,0.308458,0.401741,0.098351,0.138651,0.0899888,,,,,0.0674916,0,0.0899888,0.0404949,0.354167,0.229167,0.16659,0.15208,0.0269966,,,,,0.0359955,0,0.033746,0.1,999481,988294,999481,988294,12225,9477.32,15701.5,0,0,0.116985,37660.3,0.103487,0,0,0.16198,0,-1.09899,0.736783,0.263217,0.00899888,0.254218,0.0899888,0.164229,0.0674916,0.0967379,0,0.0967379,0.0674916,0.0269966,0.0697413,0.0359955,0.0337458,0,0.0337458,0.0359955,0.0303712,0.0033746
"CostsMult1.1","PLiabilitySignal2",0.2404,0,0.2404,0.373267,1,0.9401,0.707987,0.500832,0.38939,0.376503,0.137898,0.131043,0.197171,,,,,0.0249584,0.00665557,0.658902,0.37604,0.434211,0.320175,0.165668,0.153926,0.207987,,,,,0.0183028,0.00249584,0.482529,0.232759,1004840,935958,1004840,935958,59205.1,40712.9,26978.8,0,0,0.405158,41050.7,0.0432612,0.00915141,0,0.342762,0,-0.344426,0,1,0.0599002,0.9401,0.197171,0.742928,0.0249584,0.71797,0.00665557,0.711314,0.031614,0.207987,0.503328,0.0183028,0.485025,0.00249584,0.482529,0.0207987,0.370216,0.112313
"CostsMult1.1","PLiabilitySignal3",0.1976,0,0.1976,0.501856,1,0.828947,0.536437,0.521255,0.569008,0.455638,0.152299,0.140792,0.13664,,,,,0.00202429,0.01417,0.51417,0.40587,0.485417,0.433333,0.163734,0.16963,0.149798,,,,,0.00404858,0.00910931,0.513158,0.35503,1024400,919362,1024400,919362,56241.4,37632.9,30144.7,0,0,0.286437,55182.6,0.00607287,0.0232794,0,0.520243,0,0.0192308,0,1,0.171053,0.828947,0.13664,0.692308,0.00202429,0.690283,0.01417,0.676113,0.0161943,0.149798,0.526316,0.00404858,0.522267,0.00910931,0.513158,0.0131579,0.330972,0.182186
"CostsMult1.1","PLiabilitySignal4",0.2262,0,0.2262,0.623637,1,0.702034,0.334218,0.481874,0.72334,0.555332,0.108226,0.147021,0.0999116,,,,,0.000884173,0.0238727,0.383731,0.388152,0.634146,0.49187,0.166445,0.182542,0.0884173,,,,,0.00176835,0.00972591,0.477454,0.535185,1045420,904241,1045420,904241,50336.4,35851.8,29230.6,0,0,0.188329,71791.9,0.00265252,0.0335986,0,0.664898,0,0.427056,0,1,0.297966,0.702034,0.0999116,0.602122,0.000884173,0.601238,0.0238727,0.577365,0.0247569,0.0884173,0.488948,0.00176835,0.487179,0.00972591,0.477454,0.0114943,0.221927,0.255526
"CostsMult1.1","PLiabilitySignal5",0.158,0,0.158,0.728903,1,0.660759,0.255696,0.470886,0.796763,0.592326,0.0713528,0.152781,0.0658228,,,,,0,0.0265823,0.274684,0.412658,0.651042,0.536458,0.141658,0.178324,0.0670886,,,,,0,0.0291139,0.472152,0.785523,1060370,890689,1060370,890689,48936.1,30433.8,29688.2,0,0,0.132911,76190.5,0,0.0556962,0,0.829114,0,1.15696,0,1,0.339241,0.660759,0.0658228,0.594937,0,0.594937,0.0265823,0.568354,0.0265823,0.0670886,0.501266,0,0.501266,0.0291139,0.472152,0.0291139,0.101266,0.370886
"CostsMult1.1","DLiabilitySignal1",0.1722,0,0.1722,0.272551,0.75029,0.75029,0.522648,0.212544,0.469419,0.217125,0.132734,0.0863657,0.0174216,,,,,0.0360046,0,0.562137,0.178862,0.395062,0.265432,0.173812,0.129744,0.0464576,,,,,0.0371661,0.00116144,0.612079,0.208729,987874,958276,987874,958276,53850.2,32804.1,18010.6,0,0,0.0638792,29848.5,0.0731707,0.00116144,0,0.1777,0,1.11847,0.24971,0.75029,0,0.75029,0.0174216,0.732869,0.0360046,0.696864,0,0.696864,0.0360046,0.0464576,0.650407,0.0371661,0.61324,0.00116144,0.612079,0.0383275,0.484321,0.127758
"CostsMult1.1","DLiabilitySignal2",0.2494,0,0.2494,0.372628,0.793103,0.793103,0.526864,0.473136,0.475781,0.28776,0.131673,0.120291,0.0858059,,,,,0.0368885,0.00400962,0.526063,0.388132,0.472789,0.338435,0.160686,0.16504,0.119487,,,,,0.0160385,0.00400962,0.526864,0.360731,1000400,946481,1000400,946481,53121.1,35130.5,27748.3,0,0,0.205293,34830.7,0.052927,0.00801925,0,0.310345,0,0.340818,0.206897,0.793103,0,0.793103,0.0858059,0.707298,0.0368885,0.670409,0.00400962,0.666399,0.0408982,0.119487,0.546913,0.0160385,0.530874,0.00400962,0.526864,0.0200481,0.336808,0.190056
"CostsMult1.1","DLiabilitySignal3",0.204,0,0.204,0.502614,0.879412,0.879412,0.52451,0.515686,0.569648,0.4729,0.121286,0.1724,0.14902,,,,,0.0117647,0.00490196,0.491176,0.536275,0.572222,0.458333,0.161681,0.184753,0.164706,,,,,0.00686275,0.00686275,0.535294,0.602564,1020470,922120,1020470,922120,57410.3,38656.2,36397.8,0,0,0.313725,50182.3,0.0186275,0.0117647,0,0.516667,0,0.00882353,0.120588,0.879412,0,0.879412,0.14902,0.730392,0.0117647,0.718627,0.00490196,0.713725,0.0166667,0.164706,0.54902,0.00686275,0.542157,0.00686275,0.535294,0.0137255,0.212745,0.322549
"CostsMult1.1","DLiabilitySignal4",0.2138,0,0.2138,0.61662,0.956034,0.725912,0.412535,0.620206,0.62377,0.657923,0.117487,0.155468,0.243218,,,,,0.00374181,0.0336763,0.318054,0.368569,0.588652,0.58156,0.15916,0.173538,0.162769,,,,,0.000935454,0.0168382,0.264733,0.734982,1049800,906553,1049800,906553,43650.1,32979.7,30236.2,0,0,0.405987,62480.8,0.00467727,0.0505145,0,0.675398,0,-0.461179,0.0439663,0.956034,0.230122,0.725912,0.243218,0.482694,0.00374181,0.478952,0.0336763,0.445276,0.0374181,0.162769,0.282507,0.000935454,0.281572,0.0168382,0.264733,0.0177736,0.070159,0.194574
"CostsMult1.1","DLiabilitySignal5",0.1606,0,0.1606,0.740764,0.985056,0.227895,0.123288,0.227895,0.662005,0.765734,0.117072,0.107023,0.103362,,,,,0,0.0298879,0.0622665,0.0933998,0.5,0.6,0.151583,0.151522,0.0547945,,,,,0,0.01868,0.021171,0.941176,1080150,900722,1080150,900722,19130.1,15439.5,16346.3,0,0,0.158157,71522.3,0,0.0485679,0,0.856787,0,-1.09465,0.014944,0.985056,0.757161,0.227895,0.103362,0.124533,0,0.124533,0.0298879,0.0946451,0.0298879,0.0547945,0.0398506,0,0.0398506,0.01868,0.0211706,0.01868,0.00124533,0.0199253
"CostsMult1.1","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","MutOptLiability4",0.004,0,0.004,0.5,1,1,0.6,0.2,0.75,0.25,0.0806219,0.0748663,0,,,,,0,0,0.35,0.1,,,,,0,,,,,0,0,1,0.3,991500,931500,991500,931500,77000,38100,61175,0,0,0,,0,0,0,0.55,0,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.7,0.3
"CostsMult1.1","MutOptLiability3",0.0296,0,0.0296,0.519144,1,1,0.358108,0.466216,0.761905,0.268707,0.0897758,0.10958,0,,,,,0,0,0.554054,0.412162,0.444444,0.5,0.132921,0.175484,0.0135135,,,,,0,0,0.986486,0.5,1011540,911761,1011540,911761,76702.7,55385.1,33504.5,0,0,0.0135135,41666.7,0,0,0,0.432432,0,3,0,1,0,1,0,1,0,1,0,1,0,0.0135135,0.986486,0,0.986486,0,0.986486,0,0.493243,0.493243
"CostsMult1.1","MutOptLiability2",0.103,0,0.103,0.504531,1,1,0.48932,0.502913,0.686404,0.355263,0.104979,0.133777,0.0252427,,,,,0.0038835,0.00582524,0.565049,0.499029,0.574713,0.408046,0.151952,0.170274,0.0524272,,,,,0,0.0038835,0.908738,0.480769,1011890,913698,1011890,913698,74415.5,44258.9,35567,0,0,0.0776699,57083.3,0.0038835,0.00970874,0,0.516505,0,2,0,1,0,1,0.0252427,0.974757,0.0038835,0.970874,0.00582524,0.965049,0.00970874,0.0524272,0.912621,0,0.912621,0.0038835,0.908738,0.0038835,0.471845,0.436893
"CostsMult1.1","MutOptLiability1",0.2036,0,0.2036,0.484774,1,0.938114,0.557957,0.497053,0.627044,0.423899,0.117217,0.134859,0.0589391,,,,,0.00982318,0.0176817,0.646365,0.48723,0.530488,0.398374,0.162245,0.164812,0.109037,,,,,0.0137525,0.0157171,0.713163,0.438017,1016560,916898,1016560,916898,66540.3,41172.8,30649.1,0,0,0.167976,55994.2,0.0235756,0.0333988,0,0.500982,0,1,0,1,0.0618861,0.938114,0.0589391,0.879175,0.00982318,0.869352,0.0176817,0.85167,0.0275049,0.109037,0.742633,0.0137525,0.72888,0.0157171,0.713163,0.0294695,0.400786,0.312377
"CostsMult1.1","MutOptLiability0",0.315,0,0.315,0.48709,0.863492,0.671746,0.436825,0.456508,0.544489,0.446215,0.129721,0.140264,0.121905,,,,,0.0234921,0.0146032,0.420952,0.338413,0.517045,0.407197,0.166008,0.169799,0.134603,,,,,0.0209524,0.0133333,0.342857,0.407407,1026380,929663,1026380,929663,43958.1,31729.5,23437.7,0,0,0.256508,52537.1,0.0444444,0.0279365,0,0.464762,0,0,0.136508,0.863492,0.191746,0.671746,0.121905,0.549841,0.0234921,0.526349,0.0146032,0.511746,0.0380952,0.134603,0.377143,0.0209524,0.35619,0.0133333,0.342857,0.0342857,0.203175,0.139683
"CostsMult1.1","MutOptLiability-1",0.2132,0,0.2132,0.494371,0.757974,0.479362,0.351782,0.332083,0.474486,0.523457,0.130204,0.150101,0.164165,,,,,0.0290807,0.0131332,0.233583,0.212946,0.416667,0.438889,0.163002,0.16522,0.143527,,,,,0.0103189,0.0065666,0.11257,0.466667,1035050,936453,1035050,936453,28500.9,20904.9,21611.9,0,0,0.307692,51168.7,0.0393996,0.0196998,0,0.511257,0,-1,0.242026,0.757974,0.278612,0.479362,0.164165,0.315197,0.0290807,0.286116,0.0131332,0.272983,0.0422139,0.143527,0.129456,0.0103189,0.119137,0.0065666,0.11257,0.0168856,0.0600375,0.0525328
"CostsMult1.1","MutOptLiability-2",0.1014,0,0.1014,0.508547,0.757396,0.491124,0.404339,0.39645,0.405797,0.631884,0.136966,0.148669,0.29783,,,,,0.0216963,0.0157791,0.153846,0.147929,0.416667,0.625,0.165307,0.163707,0.13215,,,,,0.00394477,0,0.019724,0.2,1037150,938008,1037150,938008,24842.2,19459.4,27043.6,0,0,0.42998,52178.9,0.025641,0.0157791,0,0.548323,0,-2,0.242604,0.757396,0.266272,0.491124,0.29783,0.193294,0.0216963,0.171598,0.0157791,0.155819,0.0374753,0.13215,0.0236686,0.00394477,0.0197239,0,0.0197239,0.00394477,0.0157791,0.0039448
"CostsMult1.1","MutOptLiability-3",0.0274,0,0.0274,0.490268,0.656934,0.255474,0.211679,0.240876,0.316092,0.706897,0.126595,0.133803,0.189781,,,,,0.0145985,0.0291971,0.0218978,0.0218978,0.333333,0.666667,0.110081,0.143264,0.0218978,,,,,0,0,0,,1044440,940948,1044440,940948,14613.1,24408.2,20421.5,0,0,0.211679,51436.8,0.0145985,0.0291971,0,0.467153,0,-3,0.343066,0.656934,0.40146,0.255474,0.189781,0.0656934,0.0145985,0.0510949,0.0291971,0.0218978,0.0437956,0.0218978,0,0,0,0,0,0,0,0
"CostsMult1.1","MutOptLiability-4",0.0028,0,0.0028,0.47619,0.142857,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1012710,985714,1012710,985714,1571.43,0,37285.7,0,0,0,,0,0,0,0.5,0,-4,0.857143,0.142857,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CostsMult1.1","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult1.1","Truly Liable MutOptLiability4",0.0022,0,0.0022,0.515152,1,1,0.636364,0.0909091,0.666667,0.166667,0.0806219,0.0748663,0,,,,,0,0,0.272727,0.0909091,,,,,0,,,,,0,0,1,0.272727,988773,934227,988773,934227,77000,10500,111227,0,0,0,,0,0,0,1,0,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.727273,0.272727
"CostsMult1.1","Truly Liable MutOptLiability3",0.0128,0,0.0128,0.591146,1,1,0.421875,0.515625,0.777778,0.270833,0.0833307,0.114184,0,,,,,0,0,0.515625,0.453125,0.333333,0.5,0.136874,0.173642,0.03125,,,,,0,0,0.96875,0.612903,1022520,901167,1022520,901167,76312.5,22859.4,77479.2,0,0,0.03125,41666.7,0,0,0,1,0,3,0,1,0,1,0,1,0,1,0,1,0,0.03125,0.96875,0,0.96875,0,0.96875,0,0.375,0.59375
