"OptionSet","Exploit","Filter","All","Trial","PWinsAtTrial","DWinsAtTrial","TrialDamages","PWelfare","DWelfare","LiabStr 1","LiabStrPct 1","LiabStr 2","LiabStrPct 2","LiabStr 3","LiabStrPct 3","LiabStr 4","LiabStrPct 4","LiabStr 5","LiabStrPct 5","DamStr 1","DamStr 2","DamStr 3","DamStr 4","DamStr 5","PLiabilitySignal 1","PLiabilitySignal 2","PLiabilitySignal 3","PLiabilitySignal 4","PLiabilitySignal 5","DLiabilitySignal 1","DLiabilitySignal 2","DLiabilitySignal 3","DLiabilitySignal 4","DLiabilitySignal 5"
"bothhighcosts","0.003821785712785888","LiabStr 3 DamStr 5",0.0578,1,0.5,0.5,68810.5,918811,781189,0,0,0,0,1,0.205602,0,0,0,0,0,0,0,0,1,0.0055325,0.17704,0.581604,0.229599,0.00622407,0.00484094,0.221992,0.567773,0.197787,0.00760719
"bothhighcosts","0.003821785712785888","LiabStr 4",0.1588,1,0.866465,0.133535,87900,937900,762100,0,0,0,0,0,0,1,1,0,0,0.185689,0.189972,0.210632,0.205341,0.208365,0,0.00554296,0.198791,0.596372,0.199295,0,0.00503905,0.210128,0.602419,0.182414
"bothhighcosts","0.003821785712785888","LiabStr 4 DamStr 1",0.0295,1,0.868385,0.131615,52611.9,902612,797388,0,0,0,0,0,0,1,0.185689,0,0,1,0,0,0,0,0,0.00542741,0.222524,0.584803,0.187246,0,0.0108548,0.215739,0.609227,0.164179
"bothhighcosts","0.003821785712785888","LiabStr 4 DamStr 2",0.0302,1,0.84748,0.15252,65384.6,915385,784615,0,0,0,0,0,0,1,0.189972,0,0,0,1,0,0,0,0,0.0066313,0.212202,0.587533,0.193634,0,0.00265252,0.188329,0.62069,0.188329
"bothhighcosts","0.003821785712785888","LiabStr 4 DamStr 3",0.0334,1,0.863636,0.136364,86931.8,936932,763068,0,0,0,0,0,0,1,0.210632,0,0,0,0,1,0,0,0,0.00956938,0.135167,0.604067,0.251196,0,0.00598086,0.25,0.574163,0.169856
"bothhighcosts","0.003821785712785888","LiabStr 4 DamStr 4",0.0326,1,0.871166,0.128834,106718,956718,743282,0,0,0,0,0,0,1,0.205341,0,0,0,0,0,1,0,0,0.00490798,0.2,0.618405,0.176687,0,0.00245399,0.190184,0.592638,0.214724
"bothhighcosts","0.003821785712785888","LiabStr 4 DamStr 5",0.0331,1,0.88029,0.11971,122310,972310,727690,0,0,0,0,0,0,1,0.208365,0,0,0,0,0,0,1,0,0.00120919,0.228537,0.585248,0.185006,0,0.00362757,0.204353,0.617896,0.174123
"bothhighcosts","0.003821785712785888","LiabStr 5",0.2031,1,0.986412,0.013588,98414.7,948415,751585,0,0,0,0,0,0,0,0,1,1,0.207759,0.207168,0.189642,0.196337,0.199094,0,0,0.00512013,0.205396,0.789484,0,0,0.00649862,0.194762,0.79874
"bothhighcosts","0.003821785712785888","LiabStr 5 DamStr 1",0.0422,1,0.983886,0.0161137,58910,908910,791090,0,0,0,0,0,0,0,0,1,0.207759,1,0,0,0,0,0,0,0.0028436,0.15545,0.841706,0,0,0.00758294,0.217062,0.775355
"bothhighcosts","0.003821785712785888","LiabStr 5 DamStr 2",0.0421,1,0.985741,0.0142586,76877.4,926877,773123,0,0,0,0,0,0,0,0,1,0.207168,0,1,0,0,0,0,0,0.00665399,0.211027,0.782319,0,0,0.00475285,0.170152,0.825095
"bothhighcosts","0.003821785712785888","LiabStr 5 DamStr 3",0.0385,1,0.987539,0.0124611,100260,950260,749740,0,0,0,0,0,0,0,0,1,0.189642,0,0,1,0,0,0,0,0.00726895,0.173416,0.819315,0,0,0.00623053,0.196262,0.797508
"bothhighcosts","0.003821785712785888","LiabStr 5 DamStr 4",0.0399,1,0.983952,0.0160481,119910,969910,730090,0,0,0,0,0,0,0,0,1,0.196337,0,0,0,1,0,0,0,0.00401204,0.264794,0.731194,0,0,0.00601805,0.205617,0.788365
"bothhighcosts","0.003821785712785888","LiabStr 5 DamStr 5",0.0404,1,0.991098,0.00890208,139095,989095,710905,0,0,0,0,0,0,0,0,1,0.199094,0,0,0,0,1,0,0,0.0049456,0.223541,0.771513,0,0,0.00791296,0.184965,0.807122
"shootouthighcosts","0.0012064325842105813","All",1,1,0.5006,0.4994,49682,949363,750637,0.19988,1,0.1604,1,0.27796,1,0.16088,1,0.20088,1,0.20176,0.1998,0.19728,0.2012,0.19996,0.19148,0.19312,0.2308,0.19292,0.19168,0.18944,0.196,0.22904,0.19516,0.19036
"shootouthighcosts","0.0012064325842105813","PSignal Liab 1 Dam 1",0.0368,1,0.0336957,0.966304,2146.74,854293,845707,0.821739,0.151291,0.167391,0.038404,0.0108696,0.00143906,0,0,0,0,0.792391,0.205435,0.00217391,0,0,1,0,0,0,0,0.71413,0.240217,0.0434783,0.00217391,0
"shootouthighcosts","0.0012064325842105813","PSignal Liab 1 Dam 2",0.038,1,0.0515247,0.948475,3969.51,857938,842062,0.82755,0.157494,0.166141,0.0394015,0.00630915,0.000863434,0,0,0,0,0.235542,0.541535,0.219769,0.00315457,0,1,0,0,0,0,0.694006,0.255521,0.0462671,0.0042061,0
"shootouthighcosts","0.0012064325842105813","PSignal Liab 1 Dam 3",0.0384,1,0.0458333,0.954167,4791.67,859582,840418,0.805208,0.154693,0.1875,0.0448878,0.00729167,0.00100734,0,0,0,0,0.00520833,0.161458,0.621875,0.204167,0.00729167,1,0,0,0,0,0.653125,0.291667,0.0510417,0.00416667,0
"shootouthighcosts","0.0012064325842105813","PSignal Liab 1 Dam 4",0.0372,1,0.0398278,0.960172,4413.35,858826,841174,0.82239,0.152892,0.164693,0.0381546,0.0129171,0.00172687,0,0,0,0,0,0.00538213,0.20775,0.586652,0.200215,1,0,0,0,0,0.669537,0.290635,0.0376749,0.00215285,0
"shootouthighcosts","0.0012064325842105813","PSignal Liab 1 Dam 5",0.0411,1,0.0408958,0.959104,5282.38,860564,839436,0.843233,0.173304,0.150925,0.0386534,0.00584226,0.000863434,0,0,0,0,0,0,0.0107108,0.21519,0.774099,1,0,0,0,0,0.704966,0.240506,0.053554,0.00097371,0
"shootouthighcosts","0.0012064325842105813","PSignal Liab 2 Dam 1",0.0414,1,0.219324,0.780676,13188.4,876376,823624,0.204831,0.0424255,0.478261,0.123441,0.314976,0.0469132,0.00193237,0.000497265,0,0,0.794203,0.199034,0.00676329,0,0,0,1,0,0,0,0.257971,0.398068,0.254106,0.0869565,0.00289855
"shootouthighcosts","0.0012064325842105813","PSignal Liab 2 Dam 2",0.0402,1,0.23008,0.76992,17430.3,884860,815140,0.213147,0.0428257,0.460159,0.115212,0.319721,0.0461937,0.00697211,0.00174043,0,0,0.209163,0.601594,0.185259,0.00398406,0,0,1,0,0,0,0.271912,0.38745,0.265936,0.0697211,0.00498008
"shootouthighcosts","0.0012064325842105813","PSignal Liab 2 Dam 3",0.0406,1,0.207882,0.792118,20172.4,890344,809656,0.22266,0.0452271,0.480788,0.121696,0.292611,0.04274,0.00394089,0.00099453,0,0,0.00985222,0.263054,0.535961,0.185222,0.00591133,0,1,0,0,0,0.259113,0.409852,0.259113,0.0689655,0.00295567
"shootouthighcosts","0.0012064325842105813","PSignal Liab 2 Dam 4",0.0365,1,0.208333,0.791667,24259.9,898519,801481,0.196272,0.0358215,0.512061,0.116459,0.282895,0.0371276,0.00877193,0.00198906,0,0,0,0.0120614,0.189693,0.598684,0.199561,0,1,0,0,0,0.216009,0.445175,0.258772,0.0734649,0.00657895
"shootouthighcosts","0.0012064325842105813","PSignal Liab 2 Dam 5",0.0345,1,0.216937,0.783063,29814.4,909628,790372,0.208817,0.0360216,0.517401,0.111222,0.264501,0.0328105,0.00928074,0.00198906,0,0,0,0,0.00812065,0.183295,0.808585,0,1,0,0,0,0.2529,0.409513,0.256381,0.0765661,0.00464037
"shootouthighcosts","0.0012064325842105813","PSignal Liab 3 Dam 1",0.0452,1,0.499115,0.500885,31150.4,912300,787700,0.0106195,0.00240144,0.149558,0.0421446,0.686726,0.111671,0.146903,0.041273,0.00619469,0.00139387,0.814159,0.178761,0.00707965,0,0,0,0,1,0,0,0.0353982,0.244248,0.439823,0.234513,0.0460177
"shootouthighcosts","0.0012064325842105813","PSignal Liab 3 Dam 2",0.0476,1,0.489076,0.510924,38298.3,926596,773404,0.00504202,0.00120072,0.152101,0.0451372,0.689916,0.118146,0.147899,0.0437593,0.00504202,0.00119474,0.203361,0.584874,0.203361,0.00840336,0,0,0,1,0,0,0.0336134,0.222689,0.459664,0.257143,0.0268908
"shootouthighcosts","0.0012064325842105813","PSignal Liab 3 Dam 3",0.0436,1,0.493126,0.506874,47823.1,945645,754355,0.00458295,0.0010006,0.145738,0.0396509,0.72044,0.11311,0.122823,0.0333168,0.00641613,0.00139387,0.00458295,0.211732,0.550871,0.222731,0.0100825,0,0,1,0,0,0.0348304,0.235564,0.480293,0.214482,0.0348304
"shootouthighcosts","0.0012064325842105813","PSignal Liab 3 Dam 4",0.0476,1,0.514718,0.485282,61248.9,972497,727503,0.0058873,0.00140084,0.135408,0.0401496,0.704794,0.120593,0.147183,0.0435107,0.00672834,0.00159299,0,0.00504626,0.195122,0.575273,0.224558,0,0,1,0,0,0.039529,0.206897,0.47603,0.232969,0.0445753
"shootouthighcosts","0.0012064325842105813","PSignal Liab 3 Dam 5",0.0468,1,0.517094,0.482906,70341.9,990683,709317,0.00854701,0.0020012,0.136752,0.0399002,0.687179,0.1157,0.158974,0.0462456,0.00854701,0.00199124,0,0,0.0042735,0.187179,0.808547,0,0,1,0,0,0.0401709,0.224786,0.457265,0.234188,0.0435897
"shootouthighcosts","0.0012064325842105813","PSignal Liab 4 Dam 1",0.0358,1,0.794413,0.205587,51452.5,952904,747096,0,0,0.00782123,0.00174564,0.261453,0.0336739,0.509497,0.113376,0.221229,0.0394265,0.78324,0.213408,0.00335196,0,0,0,0,0,1,0,0,0.0681564,0.27486,0.382123,0.27486
"shootouthighcosts","0.0012064325842105813","PSignal Liab 4 Dam 2",0.0334,1,0.782974,0.217026,61450.8,972901,727099,0,0,0.00359712,0.00074813,0.268585,0.0322349,0.503597,0.104426,0.224221,0.0372362,0.18705,0.581535,0.221823,0.00959233,0,0,0,0,1,0,0.00359712,0.0635492,0.258993,0.389688,0.284173
"shootouthighcosts","0.0012064325842105813","PSignal Liab 4 Dam 3",0.0409,1,0.772016,0.227984,76467.7,1002930,697065,0,0,0.00391389,0.000997506,0.30137,0.0443229,0.513699,0.130532,0.181018,0.0368379,0.00684932,0.210372,0.540117,0.237769,0.00489237,0,0,0,1,0,0.00391389,0.0733855,0.291585,0.396282,0.234834
"shootouthighcosts","0.0012064325842105813","PSignal Liab 4 Dam 4",0.0406,1,0.766732,0.233268,91806.1,1033610,666389,0,0,0.0019685,0.000498753,0.317913,0.0464815,0.476378,0.120338,0.20374,0.0412186,0,0.00885827,0.175197,0.637795,0.17815,0,0,0,1,0,0.00393701,0.0738189,0.290354,0.386811,0.245079
"shootouthighcosts","0.0012064325842105813","PSignal Liab 4 Dam 5",0.0422,1,0.785985,0.214015,105895,1061790,638211,0,0,0.00568182,0.00149626,0.306818,0.0466254,0.477273,0.125311,0.210227,0.0442055,0,0,0.00284091,0.21875,0.778409,0,0,0,1,0,0.00473485,0.0767045,0.294508,0.355114,0.268939
"shootouthighcosts","0.0012064325842105813","PSignal Liab 5 Dam 1",0.0403,1,0.96425,0.0357498,62289,974577,725423,0,0,0,0,0.00595829,0.000863434,0.142999,0.0358031,0.851043,0.170649,0.780536,0.217478,0.0019861,0,0,0,0,0,0,1,0,0.0019861,0.0397219,0.252234,0.706058
"shootouthighcosts","0.0012064325842105813","PSignal Liab 5 Dam 2",0.0424,1,0.956563,0.0434372,76392.8,1002780,697215,0,0,0,0,0.0075543,0.00115124,0.15864,0.0417703,0.833805,0.175826,0.205855,0.599622,0.189802,0.00472144,0,0,0,0,0,1,0,0.000944287,0.0406043,0.268178,0.690274
"shootouthighcosts","0.0012064325842105813","PSignal Liab 5 Dam 3",0.0378,1,0.959831,0.0401691,96564.5,1043130,656872,0,0,0,0,0.0105708,0.00143906,0.153277,0.0360517,0.836152,0.157507,0.00951374,0.157505,0.640592,0.183932,0.00845666,0,0,0,0,1,0,0.00422833,0.0433404,0.281184,0.671247
"shootouthighcosts","0.0012064325842105813","PSignal Liab 5 Dam 4",0.0358,1,0.965402,0.0345982,115765,1081530,618472,0,0,0,0,0.0078125,0.00100734,0.18192,0.0405271,0.810268,0.144564,0,0.00558036,0.199777,0.582589,0.212054,0,0,0,0,1,0,0.00334821,0.0513393,0.290179,0.655134
"shootouthighcosts","0.0012064325842105813","PSignal Liab 5 Dam 5",0.0354,1,0.957014,0.0429864,130543,1111090,588915,0,0,0,0,0.010181,0.00129515,0.16629,0.036549,0.823529,0.144962,0,0,0.00678733,0.205882,0.78733,0,0,0,0,1,0,0.00113122,0.0542986,0.274887,0.669683
"shootouthighcosts","0.0012064325842105813","DSignal Liab 1 Dam 1",0.037,1,0.04,0.96,2351.35,854702,845298,0.836757,0.154893,0.16,0.0369077,0.00324324,0.000431717,0,0,0,0,0.80973,0.179459,0.0108108,0,0,0.695135,0.263784,0.04,0.00108108,0,1,0,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 1 Dam 2",0.0391,1,0.0480573,0.951943,3706.54,857412,842588,0.808793,0.158295,0.182004,0.044389,0.00920245,0.00129515,0,0,0,0,0.221881,0.56135,0.210634,0.00613497,0,0.637014,0.317996,0.0408998,0.00408998,0,1,0,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 1 Dam 3",0.0394,1,0.0538618,0.946138,5487.8,860975,839025,0.829268,0.163298,0.159553,0.0391521,0.0111789,0.00158296,0,0,0,0,0.00304878,0.216463,0.554878,0.215447,0.0101626,0.708333,0.238821,0.0477642,0.0050813,0,1,0,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 1 Dam 4",0.0375,1,0.04371,0.95629,5277.19,860553,839447,0.829424,0.155693,0.162047,0.0379052,0.00852878,0.00115124,0,0,0,0,0,0.00639659,0.21322,0.559701,0.220682,0.723881,0.226013,0.0469083,0.00319829,0,1,0,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 1 Dam 5",0.0364,1,0.0428101,0.95719,5762.9,861525,838475,0.823271,0.15009,0.16685,0.0379052,0.00987925,0.00129515,0,0,0,0,0,0,0.00878156,0.190999,0.80022,0.711306,0.237102,0.0482986,0.00329308,0,1,0,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 2 Dam 1",0.0398,1,0.219316,0.780684,13631.8,877263,822737,0.209256,0.041625,0.508048,0.125935,0.279678,0.0400058,0.00301811,0.000745898,0,0,0.78672,0.210262,0.00301811,0,0,0.241449,0.420523,0.279678,0.0573441,0.00100604,0,1,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 2 Dam 2",0.0406,1,0.223425,0.776575,17987.2,885973,814027,0.208661,0.0424255,0.484252,0.122693,0.304134,0.0444668,0.00295276,0.000745898,0,0,0.209646,0.583661,0.198819,0.00787402,0,0.248031,0.422244,0.274606,0.0531496,0.0019685,0,1,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 2 Dam 3",0.037,1,0.222944,0.777056,21915.6,893830,806170,0.200216,0.0370222,0.495671,0.114214,0.299784,0.0398619,0.004329,0.00099453,0,0,0.00541126,0.181818,0.613636,0.193723,0.00541126,0.264069,0.406926,0.247835,0.0790043,0.0021645,0,1,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 2 Dam 4",0.0404,1,0.221563,0.778437,26310.6,902620,797380,0.198813,0.0402241,0.500495,0.126185,0.295747,0.0430278,0.0049456,0.00124316,0,0,0,0.0118694,0.188922,0.589515,0.209693,0.255193,0.410485,0.261128,0.0692384,0.00395648,0,1,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 2 Dam 5",0.0382,1,0.228272,0.771728,30523.6,911046,788954,0.258639,0.0494297,0.440838,0.104988,0.295288,0.0405814,0.0052356,0.00124316,0,0,0,0,0.00418848,0.196859,0.798953,0.279581,0.353927,0.26911,0.095288,0.00209424,0,1,0,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 3 Dam 1",0.0447,1,0.496867,0.503133,30931.1,911861,788139,0.00626679,0.00140084,0.154879,0.0431421,0.68487,0.110088,0.149508,0.0415216,0.00447628,0.000995619,0.797672,0.19427,0.0080573,0,0,0.0438675,0.242614,0.461952,0.219338,0.0322292,0,0,1,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 3 Dam 2",0.0449,1,0.515152,0.484848,39327.1,928653,771347,0.00445633,0.0010006,0.139929,0.0391521,0.690731,0.111527,0.160428,0.0447539,0.00445633,0.000995619,0.213904,0.575758,0.204991,0.00534759,0,0.0329768,0.237968,0.47861,0.208556,0.0418895,0,0,1,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 3 Dam 3",0.0436,1,0.484876,0.515124,47296.1,944591,755409,0.00458295,0.0010006,0.125573,0.0341646,0.726856,0.114117,0.135655,0.0367976,0.00733272,0.00159299,0.00549954,0.203483,0.565536,0.220898,0.00458295,0.0421632,0.207149,0.450046,0.263061,0.0375802,0,0,1,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 3 Dam 4",0.0492,1,0.502848,0.497152,59581,969161,730839,0.00976404,0.00240144,0.14402,0.0441397,0.703011,0.124334,0.135069,0.041273,0.0081367,0.00199124,0,0.00650936,0.191212,0.597234,0.205045,0.0406835,0.205858,0.467046,0.248169,0.0382425,0,0,1,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 3 Dam 5",0.0467,1,0.485004,0.514996,65124.3,980248,719752,0.00514139,0.00120072,0.145673,0.042394,0.700943,0.117715,0.141388,0.0410244,0.00685518,0.00159299,0,0,0.0102828,0.203942,0.785775,0.0351328,0.199657,0.472151,0.252785,0.0402742,0,0,1,0,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 4 Dam 1",0.0374,1,0.767094,0.232906,49359,948717,751283,0,0,0.00641026,0.00149626,0.311966,0.0420204,0.456197,0.106166,0.225427,0.0420151,0.808761,0.185897,0.00534188,0,0,0.00320513,0.101496,0.28312,0.332265,0.279915,0,0,0,1,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 4 Dam 2",0.0398,1,0.7666,0.2334,59909.5,969818,730182,0,0,0.00704225,0.00174564,0.288732,0.0413009,0.468813,0.115863,0.235412,0.046595,0.194165,0.60664,0.195171,0.00402414,0,0.00100604,0.0734406,0.27163,0.371227,0.282696,0,0,0,1,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 4 Dam 3",0.0399,1,0.770541,0.229459,77304.6,1004610,695392,0,0,0.00300601,0.00074813,0.288577,0.0414448,0.497996,0.12357,0.210421,0.041816,0.00701403,0.185371,0.59018,0.211423,0.00601202,0.00300601,0.0621242,0.269539,0.392786,0.272545,0,0,0,1,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 4 Dam 4",0.0402,1,0.789841,0.210159,95069.7,1040140,659861,0,0,0.00697211,0.00174564,0.278884,0.0402936,0.496016,0.123819,0.218127,0.0436081,0,0.00498008,0.199203,0.589641,0.206175,0.00498008,0.0657371,0.277888,0.391434,0.25996,0,0,0,1,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 4 Dam 5",0.0379,1,0.800422,0.199578,108633,1067260,632736,0,0,0.00422386,0.000997506,0.266103,0.0362642,0.540655,0.1273,0.189018,0.0356432,0,0,0.0063358,0.192186,0.801478,0.00105597,0.0707497,0.288279,0.395987,0.243928,0,0,0,1,0
"shootouthighcosts","0.0012064325842105813","DSignal Liab 5 Dam 1",0.0386,1,0.957557,0.0424431,61335.4,972670,727330,0,0,0,0,0.00931677,0.00129515,0.150104,0.0360517,0.84058,0.161689,0.803313,0.193582,0.00310559,0,0,0,0.00517598,0.0424431,0.23499,0.717391,0,0,0,0,1
"shootouthighcosts","0.0012064325842105813","DSignal Liab 5 Dam 2",0.0399,1,0.960883,0.0391174,75476.4,1000950,699048,0,0,0,0,0.0130391,0.00187077,0.150451,0.0372949,0.83651,0.166069,0.199599,0.621866,0.17653,0.00200602,0,0,0.00200602,0.0371113,0.252758,0.708124,0,0,0,0,1
"shootouthighcosts","0.0012064325842105813","DSignal Liab 5 Dam 3",0.0377,1,0.96603,0.0339703,96709.1,1043420,656583,0,0,0,0,0.00636943,0.000863434,0.160297,0.0375435,0.833333,0.156312,0.00636943,0.219745,0.544586,0.22293,0.00636943,0,0.00318471,0.0403397,0.252654,0.703822,0,0,0,0,1
"shootouthighcosts","0.0012064325842105813","DSignal Liab 5 Dam 4",0.0379,1,0.956751,0.0432489,115243,1080480,619516,0,0,0,0,0.0137131,0.00187077,0.184599,0.0435107,0.801688,0.151334,0,0.00527426,0.21308,0.577004,0.204641,0,0.00738397,0.0559072,0.28481,0.651899,0,0,0,0,1
"shootouthighcosts","0.0012064325842105813","DSignal Liab 5 Dam 5",0.0362,1,0.948124,0.0518764,129415,1108830,591171,0,0,0,0,0.00993377,0.00129515,0.171082,0.038538,0.818985,0.14775,0,0,0.00441501,0.193157,0.802428,0,0.00441501,0.0629139,0.296909,0.635762,0,0,0,0,1
"shootouthighcosts","0.0012064325842105813","LiabStr 1",0.1999,1,0.0160096,0.98399,1535.92,853071,846929,1,1,0,0,0,0,0,0,0,0,0.203522,0.194317,0.198919,0.199119,0.204122,0.789674,0.202321,0.0080048,0,0,0.782269,0.210726,0.0070042,0,0
"shootouthighcosts","0.0012064325842105813","LiabStr 1 DamStr 1",0.0407,1,0.0176991,0.982301,1032.45,852064,847936,1,0.203522,0,0,0,0,0,0,0,0,1,0,0,0,0,0.780728,0.205506,0.013766,0,0,0.79351,0.198623,0.00786627,0,0
"shootouthighcosts","0.0012064325842105813","LiabStr 1 DamStr 2",0.0388,1,0.0175077,0.982492,1338.83,852677,847323,1,0.194317,0,0,0,0,0,0,0,0,0,1,0,0,0,0.733265,0.262616,0.00411946,0,0,0.782698,0.213182,0.00411946,0,0
"shootouthighcosts","0.0012064325842105813","LiabStr 1 DamStr 3",0.0398,1,0.0120724,0.987928,1232.39,852464,847536,1,0.198919,0,0,0,0,0,0,0,0,0,0,1,0,0,0.809859,0.183099,0.00704225,0,0,0.797787,0.199195,0.00301811,0,0
"shootouthighcosts","0.0012064325842105813","LiabStr 1 DamStr 4",0.0398,1,0.0221106,0.977889,2638.19,855275,844725,1,0.199119,0,0,0,0,0,0,0,0,0,0,0,1,0,0.803015,0.188945,0.0080402,0,0,0.770854,0.217085,0.0120603,0,0
"shootouthighcosts","0.0012064325842105813","LiabStr 1 DamStr 5",0.0408,1,0.0107843,0.989216,1446.08,852891,847109,1,0.204122,0,0,0,0,0,0,0,0,0,0,0,0,1,0.819608,0.173529,0.00686275,0,0,0.766667,0.22549,0.00784314,0,0
"shootouthighcosts","0.0012064325842105813","LiabStr 2",0.1604,1,0.141147,0.858853,13971.3,877942,822058,0,0,1,1,0,0,0,0,0,0,0.209975,0.204239,0.19601,0.194763,0.195012,0.199501,0.58803,0.206983,0.00548628,0,0.196259,0.594015,0.202993,0.00673317,0
"shootouthighcosts","0.0012064325842105813","LiabStr 2 DamStr 1",0.0337,1,0.137767,0.862233,8076.01,866151,833849,0,0,1,0.209975,0,0,0,0,0,0,1,0,0,0,0,0.186461,0.599762,0.205463,0.00831354,0,0.188836,0.602138,0.200713,0.00831354,0
"shootouthighcosts","0.0012064325842105813","LiabStr 2 DamStr 2",0.0328,1,0.13431,0.86569,10744.8,871489,828511,0,0,1,0.204239,0,0,0,0,0,0,0,1,0,0,0,0.172161,0.599512,0.224664,0.003663,0,0.203907,0.592186,0.196581,0.00732601,0
"shootouthighcosts","0.0012064325842105813","LiabStr 2 DamStr 3",0.0314,1,0.151399,0.848601,14949.1,879897,820103,0,0,1,0.19601,0,0,0,0,0,0,0,0,1,0,0,0.253181,0.558524,0.185751,0.00254453,0,0.209924,0.604326,0.180662,0.00508906,0
"shootouthighcosts","0.0012064325842105813","LiabStr 2 DamStr 4",0.0312,1,0.133163,0.866837,15781,881561,818439,0,0,1,0.194763,0,0,0,0,0,0,0,0,0,1,0,0.207426,0.588988,0.193342,0.0102433,0,0.180538,0.581306,0.230474,0.00768246,0
"shootouthighcosts","0.0012064325842105813","LiabStr 2 DamStr 5",0.0313,1,0.149616,0.850384,20907.9,891815,808185,0,0,1,0.195012,0,0,0,0,0,0,0,0,0,0,1,0.180307,0.592072,0.225064,0.00255754,0,0.19821,0.589514,0.207161,0.00511509,0
"shootouthighcosts","0.0012064325842105813","LiabStr 3",0.278,1,0.494891,0.505109,48305.5,946610,753390,0,0,0,0,1,1,0,0,0,0,0.198302,0.193553,0.201036,0.205929,0.20118,0.00590013,0.205785,0.57922,0.203339,0.00575622,0.00575622,0.207944,0.577781,0.201324,0.00719528
"shootouthighcosts","0.0012064325842105813","LiabStr 3 DamStr 1",0.0551,1,0.485486,0.514514,27902.8,905805,794195,0,0,0,0,1,0.198302,0,0,0,0,1,0,0,0,0,0.00507983,0.236575,0.582729,0.171263,0.00435414,0.00217707,0.207547,0.560232,0.222787,0.00725689
"shootouthighcosts","0.0012064325842105813","LiabStr 3 DamStr 2",0.0538,1,0.482528,0.517472,36579.9,923159,776841,0,0,0,0,1,0.193553,0,0,0,0,0,1,0,0,0,0.00817844,0.247584,0.578439,0.159851,0.00594796,0.00520446,0.215613,0.574721,0.195539,0.00892193
"shootouthighcosts","0.0012064325842105813","LiabStr 3 DamStr 3",0.0559,1,0.497495,0.502505,47387.3,944774,755226,0,0,0,0,1,0.201036,0,0,0,0,0,0,1,0,0,0.00572656,0.209019,0.571224,0.207588,0.00644238,0.00858984,0.207588,0.564066,0.215462,0.00429492
"shootouthighcosts","0.0012064325842105813","LiabStr 3 DamStr 4",0.0572,1,0.503843,0.496157,58770.1,967539,732461,0,0,0,0,1,0.205929,0,0,0,0,0,0,0,1,0,0.00279525,0.168414,0.568833,0.25297,0.00698812,0.00628931,0.204752,0.596785,0.184486,0.00768693
"shootouthighcosts","0.0012064325842105813","LiabStr 3 DamStr 5",0.0559,1,0.504292,0.495708,69903.4,989806,710194,0,0,0,0,1,0.20118,0,0,0,0,0,0,0,0,1,0.00786838,0.170243,0.595136,0.221745,0.00500715,0.00643777,0.204578,0.592275,0.188841,0.00786838
"shootouthighcosts","0.0012064325842105813","LiabStr 4",0.1609,1,0.865738,0.134262,87761.1,1025520,674479,0,0,0,0,0,0,1,1,0,0,0.189458,0.195922,0.195674,0.209349,0.209597,0,0.00721034,0.208105,0.593983,0.190701,0,0.00497265,0.20537,0.596718,0.192939
"shootouthighcosts","0.0012064325842105813","LiabStr 4 DamStr 1",0.0305,1,0.868766,0.131234,53149.6,956298,743702,0,0,0,0,0,0,1,0.189458,0,0,1,0,0,0,0,0,0.00262467,0.225722,0.580052,0.191601,0,0.00656168,0.240157,0.553806,0.199475
"shootouthighcosts","0.0012064325842105813","LiabStr 4 DamStr 2",0.0315,1,0.866751,0.133249,67925.1,985849,714151,0,0,0,0,0,0,1,0.195922,0,0,0,1,0,0,0,0,0.0114213,0.206853,0.593909,0.187817,0,0,0.187817,0.611675,0.200508
"shootouthighcosts","0.0012064325842105813","LiabStr 4 DamStr 3",0.0315,1,0.870394,0.129606,87230,1024460,675541,0,0,0,0,0,0,1,0.195674,0,0,0,0,1,0,0,0,0.00508259,0.163914,0.60737,0.223634,0,0.00508259,0.208386,0.606099,0.180432
"shootouthighcosts","0.0012064325842105813","LiabStr 4 DamStr 4",0.0337,1,0.862233,0.137767,105701,1061400,638599,0,0,0,0,0,0,1,0.209349,0,0,0,0,0,1,0,0,0.00831354,0.206651,0.611639,0.173397,0,0.00950119,0.193587,0.60095,0.195962
